
# Surface 0 of 1 surfaces

# Curve title: ""./data/OGFM-LS1-shocked_helium_bubble-MUSCL-325-89-3083-ls.dat""

# Contour 0, label:        0
 80.5  30.8709  0 
 79.5  31.3103  0 
 79.0379  31.5  0 
 78.5  31.7147  0 
 77.5  32.0827  0 
 76.5  32.4241  0 
 76.2661  32.5  0 
 75.5  32.7414  0 
 74.5  33.0349  0 
 73.5  33.3102  0 
 72.7792  33.5  0 
 72.5  33.5719  0 
 71.5  33.8161  0 
 70.5  34.0482  0 
 69.5  34.2721  0 
 68.5  34.4917  0 
 68.4623  34.5  0 
 67.5  34.7038  0 
 66.5  34.9065  0 
 65.5  35.1043  0 
 64.5  35.2989  0 
 63.5  35.492  0 
 63.4588  35.5  0 
 62.5  35.6829  0 
 61.5  35.865  0 
 60.5  36.0418  0 
 59.5  36.2128  0 
 58.5  36.374  0 
 57.6463  36.5  0 
 57.5  36.5225  0 
 56.5  36.6551  0 
 55.5  36.7647  0 
 54.5  36.8506  0 
 53.5  36.9103  0 
 52.5  36.9396  0 
 51.5  36.9306  0 
 50.5  36.8709  0 
 49.5  36.7436  0 
 48.5  36.5286  0 

# Contour 1, label: 
 48.5  36.5286  0 
 48.4097  36.5  0 
 47.5  36.1684  0 
 46.5  35.6134  0 
 46.3469  35.5  0 
 45.5  34.6278  0 
 45.4029  34.5  0 
 44.9258  33.5  0 
 44.7393  32.5  0 
 44.8475  31.5  0 
 45.2059  30.5  0 
 45.5  29.9767  0 
 45.7943  29.5  0 
 46.5  28.618  0 
 46.6064  28.5  0 
 47.5  27.6571  0 
 47.6918  27.5  0 
 48.5  26.9011  0 
 49.1389  26.5  0 
 49.5  26.2873  0 
 50.5  25.7979  0 
 51.266  25.5  0 
 51.5  25.4118  0 
 52.5  25.1344  0 
 53.5  24.9548  0 
 54.5  24.8744  0 
 55.5  24.9049  0 
 56.5  25.0609  0 
 57.5  25.3454  0 
 57.9255  25.5  0 
 58.5  25.7633  0 
 59.5  26.1645  0 
 60.5  26.3193  0 
 61.5  26.1369  0 
 62.4491  25.5  0 
 62.5  25.4448  0 
 62.9778  24.5  0 
 63.2965  23.5  0 
 63.5  22.5824  0 
 63.5175  22.5  0 
 63.7289  21.5  0 
 64.0785  20.5  0 
 64.5  19.6971  0 
 64.6173  19.5  0 
 65.3871  18.5  0 
 65.5  18.3787  0 
 66.4421  17.5  0 
 66.5  17.4527  0 
 67.5  16.7365  0 
 67.8823  16.5  0 
 68.5  16.1447  0 
 69.5  15.6421  0 
 69.8216  15.5  0 
 70.5  15.2165  0 
 71.5  14.8516  0 
 72.5  14.5383  0 
 72.6426  14.5  0 
 73.5  14.279  0 
 74.5  14.0649  0 
 75.5  13.8955  0 
 76.5  13.772  0 
 77.5  13.6974  0 
 78.5  13.676  0 
 79.5  13.7132  0 
 80.5  13.8143  0 
 81.5  13.9841  0 
 82.5  14.2297  0 
 83.3193  14.5  0 
 83.5  14.5655  0 
 84.5  15.0286  0 
 85.2952  15.5  0 
 85.5  15.6374  0 
 86.5  16.4686  0 
 86.5319  16.5  0 
 87.3828  17.5  0 
 87.5  17.6753  0 
 87.9862  18.5  0 
 88.4044  19.5  0 
 88.5  19.8711  0 
 88.6522  20.5  0 
 88.7453  21.5  0 
 88.6706  22.5  0 
 88.5  23.2477  0 
 88.4391  23.5  0 
 88.0397  24.5  0 
 87.5  25.4635  0 
 87.4775  25.5  0 
 86.7258  26.5  0 
 86.5  26.7565  0 
 85.7718  27.5  0 
 85.5  27.7478  0 
 84.5812  28.5  0 
 84.5  28.5613  0 
 83.5  29.2482  0 
 83.0955  29.5  0 
 82.5  29.8513  0 
 81.5  30.3877  0 
 81.2743  30.5  0 
