
# Surface 0 of 1 surfaces

# Curve title: ""./data/riemannGFM-CLSVOF-underwater_shocked_bubble-MUSCL-400-400-1241-prims.dat" u 1:2:7"

# Contour 0, label:    6e+04
 8.925  5.41713  60000 
 8.92428  5.415  60000 
 8.925  5.41426  60000 
 8.92809  5.415  60000 
 8.925  5.41713  60000 


# Contour 1, label:  5.5e+04
 8.925  5.4245  55000 
 8.92178  5.415  55000 
 8.925  5.41172  55000 
 8.93882  5.415  55000 
 8.925  5.4245  55000 

# Contour 2, label: 
 8.925  6.58689  55000 
 8.92315  6.585  55000 
 8.925  6.58167  55000 
 8.92927  6.585  55000 
 8.925  6.58689  55000 


# Contour 3, label:    5e+04
 8.985  5.48722  50000 
 8.97341  5.475  50000 
 8.955  5.45794  50000 
 8.94748  5.445  50000 
 8.925  5.43187  50000 
 8.91928  5.415  50000 
 8.925  5.40917  50000 
 8.94955  5.415  50000 
 8.955  5.4288  50000 
 8.985  5.43815  50000 
 9.00257  5.445  50000 
 9.015  5.46608  50000 
 9.02114  5.475  50000 
 9.015  5.47941  50000 
 8.985  5.48722  50000 

# Contour 4, label: 
 8.985  6.56429  50000 
 8.97181  6.555  50000 
 8.97016  6.525  50000 
 8.985  6.50903  50000 
 9.015  6.51419  50000 
 9.03101  6.525  50000 
 9.015  6.54987  50000 
 9.01205  6.555  50000 
 8.985  6.56429  50000 

# Contour 5, label: 
 8.925  6.58957  50000 
 8.92051  6.585  50000 
 8.925  6.57695  50000 
 8.93533  6.585  50000 
 8.925  6.58957  50000 


# Contour 6, label:  4.5e+04
 8.985  5.52742  45000 
 8.97749  5.505  45000 
 8.955  5.48111  45000 
 8.94891  5.475  45000 
 8.93486  5.445  45000 
 8.925  5.43924  45000 
 8.91678  5.415  45000 
 8.925  5.40662  45000 
 8.955  5.41291  45000 
 8.96818  5.415  45000 
 8.985  5.42393  45000 
 9.00479  5.415  45000 
 9.015  5.40194  45000 
 9.02676  5.415  45000 
 9.03105  5.445  45000 
 9.045  5.46199  45000 
 9.06364  5.475  45000 
 9.045  5.5007  45000 
 9.03569  5.505  45000 
 9.015  5.53159  45000 
 8.985  5.52742  45000 

# Contour 7, label: 
 9.225  5.66974  45000 
 9.20485  5.655  45000 
