
# Surface 0 of 1 surfaces

# Curve title: ""./data/OGFM-CLSVOF-shocked_helium_bubble-MUSCL-325-89-3089-ls.dat""

# Contour 0, label:      210
 314.41  88.5  210 
 314.5  87.617  210 
 314.512  87.5  210 
 314.609  86.5  210 
 314.702  85.5  210 
 314.79  84.5  210 
 314.873  83.5  210 
 314.952  82.5  210 
 315.025  81.5  210 
 315.094  80.5  210 
 315.158  79.5  210 
 315.218  78.5  210 
 315.273  77.5  210 
 315.322  76.5  210 
 315.368  75.5  210 
 315.409  74.5  210 
 315.444  73.5  210 
 315.476  72.5  210 
 315.5  71.5833  210 
 315.502  71.5  210 
 315.525  70.5  210 
 315.541  69.5  210 
 315.554  68.5  210 
 315.561  67.5  210 
 315.553  66.5  210 
 315.54  65.5  210 
 315.522  64.5  210 
 315.5  63.5476  210 
 315.499  63.5  210 
 315.472  62.5  210 
 315.44  61.5  210 
 315.403  60.5  210 
 315.361  59.5  210 
 315.315  58.5  210 
 315.264  57.5  210 
 315.208  56.5  210 
 315.148  55.5  210 
 315.083  54.5  210 
 315.013  53.5  210 
 314.939  52.5  210 
 314.859  51.5  210 
 314.776  50.5  210 
 314.687  49.5  210 
 314.594  48.5  210 
 314.5  47.544  210 
 314.496  47.5  210 
 314.393  46.5  210 
 314.285  45.5  210 
 314.172  44.5  210 
 314.285  43.5  210 
 314.393  42.5  210 
 314.496  41.5  210 
 314.5  41.456  210 
 314.594  40.5  210 
 314.687  39.5  210 
 314.776  38.5  210 
 314.859  37.5  210 
 314.939  36.5  210 
 315.013  35.5  210 
 315.083  34.5  210 
 315.148  33.5  210 
 315.208  32.5  210 
 315.264  31.5  210 
 315.315  30.5  210 
 315.361  29.5  210 
 315.403  28.5  210 
 315.44  27.5  210 
 315.472  26.5  210 
 315.499  25.5  210 
 315.5  25.4524  210 
 315.522  24.5  210 
 315.54  23.5  210 
 315.553  22.5  210 
 315.561  21.5  210 
 315.554  20.5  210 
 315.541  19.5  210 
 315.525  18.5  210 
 315.502  17.5  210 
 315.5  17.4167  210 
 315.476  16.5  210 
 315.444  15.5  210 
 315.409  14.5  210 
 315.368  13.5  210 
 315.322  12.5  210 
 315.273  11.5  210 
 315.218  10.5  210 
 315.158  9.5  210 
 315.094  8.5  210 
 315.025  7.5  210 
 314.952  6.5  210 
 314.873  5.5  210 
 314.79  4.5  210 
 314.702  3.5  210 
 314.609  2.5  210 
 314.512  1.5  210 
 314.5  1.38298  210 
 314.41  0.5  210 


# Contour 1, label:      200
 303.608  88.5  200 
 303.715  87.5  200 
 303.816  86.5  200 
 303.913  85.5  200 
 304.005  84.5  200 
 304.092  83.5  200 
 304.174  82.5  200 
 304.251  81.5  200 
 304.323  80.5  200 
 304.39  79.5  200 
 304.453  78.5  200 
 304.5  77.6698  200 
 304.51  77.5  200 
 304.562  76.5  200 
 304.61  75.5  200 
 304.652  74.5  200 
 304.689  73.5  200 
 304.722  72.5  200 
 304.749  71.5  200 
 304.772  70.5  200 
 304.789  69.5  200 
 304.802  68.5  200 
 304.81  67.5  200 
 304.801  66.5  200 
 304.788  65.5  200 
 304.769  64.5  200 
 304.745  63.5  200 
 304.716  62.5  200 
 304.683  61.5  200 
 304.644  60.5  200 
 304.601  59.5  200 
 304.553  58.5  200 
 304.5  57.52  200 
 304.499  57.5  200 
 304.441  56.5  200 
 304.378  55.5  200 
 304.309  54.5  200 
 304.237  53.5  200 
 304.158  52.5  200 
 304.076  51.5  200 
 303.988  50.5  200 
 303.895  49.5  200 
 303.797  48.5  200 
 303.694  47.5  200 
 303.586  46.5  200 
 303.5  45.7308  200 
 303.474  45.5  200 
 303.356  44.5  200 
 303.474  43.5  200 
 303.5  43.2692  200 
 303.586  42.5  200 
 303.694  41.5  200 
 303.797  40.5  200 
 303.895  39.5  200 
 303.988  38.5  200 
 304.076  37.5  200 
 304.158  36.5  200 
 304.237  35.5  200 
 304.309  34.5  200 
 304.378  33.5  200 
 304.441  32.5  200 
 304.499  31.5  200 
 304.5  31.48  200 
 304.553  30.5  200 
 304.601  29.5  200 
 304.644  28.5  200 
 304.683  27.5  200 
 304.716  26.5  200 
 304.745  25.5  200 
 304.769  24.5  200 
 304.788  23.5  200 
 304.801  22.5  200 
 304.81  21.5  200 
 304.802  20.5  200 
 304.789  19.5  200 
 304.772  18.5  200 
 304.749  17.5  200 
 304.722  16.5  200 
 304.689  15.5  200 
 304.652  14.5  200 
 304.61  13.5  200 
 304.562  12.5  200 
 304.51  11.5  200 
 304.5  11.3302  200 
 304.453  10.5  200 
 304.39  9.5  200 
 304.323  8.5  200 
 304.251  7.5  200 
 304.174  6.5  200 
 304.092  5.5  200 
 304.005  4.5  200 
 303.913  3.5  200 
 303.816  2.5  200 
 303.715  1.5  200 
 303.608  0.5  200 


# Contour 2, label:      190
 292.802  88.5  190 
 292.914  87.5  190 
 293.021  86.5  190 
 293.121  85.5  190 
 293.218  84.5  190 
 293.309  83.5  190 
 293.394  82.5  190 
 293.475  81.5  190 
